IdReserva,IdHotel,IdTurista,IdActividad,IdTransporte,TotalReserva,DiasReserva,FechaLlegada
18017,718,1931,1849,1274,643.00,1,2020-08-23 00:00:00
18018,720,1932,1852,1275,1769.00,6,2021-07-13 00:00:00
18019,722,1933,1854,1276,989.00,5,2021-12-31 00:00:00
18020,729,1934,1858,1277,1623.00,8,2021-06-12 00:00:00
18021,730,1935,1860,1278,1583.00,6,2019-07-24 00:00:00
18022,733,1936,1864,1279,1185.00,4,2019-11-18 00:00:00
18023,735,1937,1866,1280,392.00,3,2021-05-28 00:00:00
18024,736,1938,1869,1281,1382.00,1,2020-01-21 00:00:00
18025,738,1,1874,1282,1698.00,9,2022-09-11 00:00:00
18026,741,2,1880,1283,1389.00,1,2023-03-15 00:00:00
18027,742,3,1881,1284,2790.00,6,2020-11-02 00:00:00
18028,743,4,1882,1285,3730.00,9,2019-03-13 00:00:00
18029,745,5,1886,1286,605.00,2,2022-02-16 00:00:00
18030,746,6,1887,1287,376.00,8,2022-01-12 00:00:00
18031,747,7,1888,1288,888.00,1,2023-03-14 00:00:00
18032,753,8,1893,1289,828.00,3,2020-10-07 00:00:00
18033,757,9,1895,1290,942.00,1,2021-10-30 00:00:00
18034,759,10,1898,1291,2340.00,8,2020-02-22 00:00:00
18035,762,11,1904,1292,1740.00,5,2021-09-27 00:00:00
18036,763,12,1905,1293,1317.00,6,2022-03-29 00:00:00
18037,764,13,1913,1294,1034.00,2,2019-06-12 00:00:00
18038,767,14,1916,1295,1316.00,3,2019-01-18 00:00:00
18039,769,15,1917,1296,1050.00,6,2021-06-30 00:00:00
18040,773,16,1919,1297,2177.00,6,2022-05-17 00:00:00
18041,774,17,1926,1298,418.00,1,2021-07-07 00:00:00
18042,776,18,1927,1299,2531.00,8,2022-11-24 00:00:00
18043,778,19,1938,1300,736.00,1,2020-10-12 00:00:00
18044,779,20,1941,1301,2557.00,8,2022-12-02 00:00:00
18045,780,21,1942,1302,1971.00,6,2019-01-18 00:00:00
18046,781,22,1943,1303,3316.00,8,2022-05-21 00:00:00
18047,782,23,1946,1304,3868.00,9,2019-01-18 00:00:00
18048,786,24,1954,1305,646.00,1,2020-01-30 00:00:00
18049,788,25,1956,1307,1814.00,6,2022-05-14 00:00:00
18050,790,26,1957,1308,1925.00,3,2022-11-11 00:00:00
18051,793,27,1958,1309,1099.00,4,2019-11-10 00:00:00
18052,796,28,1959,1310,1575.00,4,2020-09-21 00:00:00
18053,799,29,1962,1311,1354.00,9,2022-04-08 00:00:00
18054,800,30,1965,1312,500.00,1,2021-08-05 00:00:00
18055,801,31,1969,1313,3385.00,7,2021-03-03 00:00:00
18056,802,32,1970,1314,1965.00,9,2022-10-14 00:00:00
18057,804,33,1977,1316,2066.00,4,2021-11-11 00:00:00
18058,805,34,1981,1317,659.00,4,2021-07-06 00:00:00
18059,806,35,1984,1318,1020.00,1,2020-10-27 00:00:00
18060,807,36,1985,1319,1193.00,8,2023-12-07 00:00:00
18061,808,37,1998,1320,1921.00,4,2019-02-16 00:00:00
18062,809,38,2000,1321,1303.00,4,2020-10-18 00:00:00
18063,602,39,1669,1322,1913.00,5,2019-10-03 00:00:00
18064,603,40,1671,1323,3189.00,7,2019-04-04 00:00:00
18065,604,41,1672,1324,2957.00,9,2020-07-28 00:00:00
18066,605,42,1673,1325,527.00,1,2023-01-07 00:00:00
18067,607,43,1674,1326,2205.00,9,2020-11-19 00:00:00
18068,611,44,1678,1327,1542.00,1,2019-12-13 00:00:00
18069,616,45,1680,1328,1670.00,5,2021-03-23 00:00:00
18070,617,46,1682,1329,1166.00,2,2019-10-06 00:00:00
18071,618,47,1692,1330,1668.00,6,2023-11-07 00:00:00
18072,619,48,1694,1331,1792.00,5,2023-01-04 00:00:00
18073,621,49,1695,1332,2289.00,8,2020-02-28 00:00:00
18074,625,50,1703,1333,2482.00,9,2019-11-12 00:00:00
18075,627,51,1705,1334,1321.00,6,2020-05-12 00:00:00
18076,631,52,1708,1335,1777.00,4,2023-04-04 00:00:00
18077,632,53,1710,1336,1988.00,3,2023-03-16 00:00:00
18078,635,54,1715,1337,1631.00,4,2020-02-23 00:00:00
18079,637,55,1718,1338,885.00,1,2019-12-22 00:00:00
18080,641,56,1719,1339,1607.00,5,2020-07-29 00:00:00
18081,642,57,1720,1340,2616.00,6,2021-11-07 00:00:00
18082,643,58,1721,1341,2705.00,7,2022-12-09 00:00:00
18083,645,59,1728,1342,1247.00,4,2021-07-18 00:00:00
18084,649,60,1731,1343,2068.00,4,2019-02-10 00:00:00
18085,651,61,1732,1344,1194.00,3,2022-02-10 00:00:00
18086,653,62,1733,1345,340.00,2,2019-03-22 00:00:00
18087,97,63,1004,1346,1016.00,2,2019-07-02 00:00:00
18088,99,64,1005,1347,1343.00,2,2020-11-25 00:00:00
18089,100,65,1008,1348,1395.00,5,2022-01-25 00:00:00
18090,101,66,1009,1349,1286.00,5,2023-02-20 00:00:00
18091,103,67,1010,1350,2565.00,7,2020-02-21 00:00:00
18092,104,68,1017,1351,3191.00,9,2021-08-05 00:00:00
18093,108,69,1019,1352,924.00,2,2021-11-17 00:00:00
18094,109,70,1020,1353,638.00,7,2020-11-27 00:00:00
18095,113,71,1022,1354,875.00,2,2021-06-03 00:00:00
18096,116,72,1024,1355,2766.00,8,2021-04-30 00:00:00
18097,125,73,1031,1356,1826.00,7,2021-11-03 00:00:00
18098,127,74,1035,1357,1161.00,1,2021-09-18 00:00:00
18099,128,75,1036,1358,1176.00,1,2023-03-07 00:00:00
18100,129,76,1037,1359,552.00,1,2019-12-25 00:00:00
18101,132,77,1040,1360,1859.00,3,2022-07-20 00:00:00
18102,134,78,1043,1361,1656.00,4,2021-07-26 00:00:00
18103,135,79,1047,1362,2463.00,6,2021-09-16 00:00:00
18104,136,80,1049,1363,1440.00,2,2020-09-13 00:00:00
18105,137,81,1050,1366,1065.00,1,2019-08-17 00:00:00
18106,138,82,1059,1367,2223.00,7,2023-05-29 00:00:00
18107,139,83,1060,1368,1860.00,7,2019-06-29 00:00:00
18108,141,84,1061,1369,1376.00,4,2020-07-27 00:00:00
18109,145,85,1062,1370,3542.00,9,2023-06-07 00:00:00
18110,146,86,1063,1009,2166.00,6,2022-04-03 00:00:00
18111,148,87,1070,1010,1973.00,5,2021-08-21 00:00:00
18112,149,88,1073,1011,667.00,3,2020-05-11 00:00:00
18113,155,89,1075,1012,1875.00,5,2019-12-12 00:00:00
18114,156,90,1080,1013,750.00,1,2020-02-01 00:00:00
18115,157,91,1081,1014,1825.00,5,2019-05-28 00:00:00
18116,158,92,1085,1016,3094.00,7,2022-11-04 00:00:00
18117,160,93,1088,1017,2162.00,8,2023-06-28 00:00:00
18118,161,94,1093,1018,3044.00,7,2020-01-20 00:00:00
18119,162,95,1097,1019,1062.00,5,2020-07-03 00:00:00
18120,164,96,1099,1020,1190.00,2,2021-07-23 00:00:00
18121,165,97,1101,1021,597.00,3,2020-04-22 00:00:00
18122,167,98,1102,1022,2166.00,5,2021-10-20 00:00:00
18123,169,99,1105,1023,1911.00,9,2023-05-19 00:00:00
18124,170,100,1107,1024,1301.00,3,2022-02-02 00:00:00
18125,171,101,1108,1025,1673.00,5,2020-02-15 00:00:00
18126,174,102,1111,1026,1195.00,3,2022-10-25 00:00:00
18127,175,103,1116,1027,2237.00,6,2019-09-23 00:00:00
18128,176,104,1119,1028,2330.00,7,2020-02-13 00:00:00
18129,177,105,1124,1029,1717.00,5,2019-01-11 00:00:00
18130,178,106,1134,1030,1734.00,9,2019-07-25 00:00:00
18131,180,107,1137,1031,2408.00,6,2021-10-24 00:00:00
18132,181,108,1141,1032,2390.00,7,2022-02-20 00:00:00
18133,188,109,1147,1033,2281.00,8,2021-12-02 00:00:00
18134,191,110,1150,1034,1183.00,3,2023-05-19 00:00:00
18135,192,111,1151,1035,3694.00,8,2022-12-17 00:00:00
18136,193,112,1153,1036,1133.00,1,2021-08-13 00:00:00
18137,196,113,1154,1037,724.00,9,2019-06-15 00:00:00
18138,197,114,1156,1038,2181.00,9,2021-06-20 00:00:00
18139,200,115,1158,1039,2508.00,6,2022-06-03 00:00:00
18140,201,116,1168,1040,1139.00,5,2019-05-12 00:00:00
18141,202,117,1172,1041,1294.00,1,2021-10-24 00:00:00
18142,203,118,1175,1042,689.00,3,2022-07-07 00:00:00
18143,204,119,1184,1043,1709.00,6,2019-03-29 00:00:00
18144,206,120,1186,1044,1240.00,1,2021-01-06 00:00:00
18145,209,121,1191,1045,1053.00,1,2021-07-30 00:00:00
18146,212,122,1193,1046,2950.00,8,2019-12-14 00:00:00
18147,215,123,1197,1047,1455.00,3,2021-11-11 00:00:00
18148,216,124,1199,1048,1221.00,7,2019-07-25 00:00:00
18149,217,125,1202,1049,2101.00,3,2019-05-28 00:00:00
18150,218,126,1205,1050,1836.00,4,2022-02-10 00:00:00
18151,219,127,1210,1051,1993.00,7,2022-03-04 00:00:00
18152,220,128,1214,1052,1051.00,3,2023-06-26 00:00:00
18153,222,129,1215,1053,604.00,2,2022-05-13 00:00:00
18154,227,130,1221,1054,1680.00,5,2022-01-05 00:00:00
18155,228,131,1234,1055,1636.00,3,2021-08-14 00:00:00
18156,229,132,1237,1056,3037.00,9,2021-05-16 00:00:00
18157,230,133,1239,1057,951.00,4,2023-10-04 00:00:00
18158,231,134,1242,1058,1118.00,7,2022-05-13 00:00:00
18159,233,135,1243,1059,577.00,5,2020-04-28 00:00:00
18160,234,136,1246,1060,2009.00,8,2019-12-12 00:00:00
18161,235,137,1247,1061,1971.00,6,2022-10-16 00:00:00
18162,236,138,1249,1062,927.00,9,2022-03-26 00:00:00
18163,242,139,1250,1063,2511.00,5,2021-09-07 00:00:00
18164,245,140,1254,1064,740.00,2,2021-04-24 00:00:00
18165,247,141,1257,1065,1050.00,4,2019-07-01 00:00:00
18166,248,142,1260,1066,1417.00,5,2022-10-08 00:00:00
18167,249,143,1261,1067,2697.00,8,2022-07-16 00:00:00
18168,251,144,1262,1068,1517.00,4,2021-06-02 00:00:00
18169,253,145,1263,1069,1613.00,2,2019-11-24 00:00:00
18170,255,146,1267,1070,1151.00,6,2020-07-16 00:00:00
18171,258,147,1271,1071,1941.00,7,2020-04-08 00:00:00
18172,259,148,1275,1072,1034.00,8,2019-03-01 00:00:00
18173,261,149,1281,1073,771.00,1,2022-06-19 00:00:00
18174,263,150,1282,1074,1576.00,3,2020-02-11 00:00:00
18175,265,151,1289,1075,2814.00,8,2023-03-27 00:00:00
18176,266,152,1295,1076,1333.00,1,2022-01-24 00:00:00
18177,267,153,1297,1077,1516.00,3,2019-03-03 00:00:00
18178,270,154,1299,1078,892.00,2,2022-08-07 00:00:00
18179,271,155,1300,1079,2225.00,5,2020-04-26 00:00:00
18180,273,156,1301,1080,2087.00,7,2022-01-09 00:00:00
18181,274,157,1302,1081,1249.00,1,2023-04-15 00:00:00
18182,275,158,1303,1082,1850.00,5,2019-03-26 00:00:00
18183,276,159,1306,1083,2612.00,9,2019-02-10 00:00:00
18184,278,160,1308,1085,719.00,2,2022-03-15 00:00:00
18185,281,161,1309,1086,1268.00,1,2022-01-16 00:00:00
18186,282,162,1312,1087,994.00,4,2022-01-23 00:00:00
18187,283,163,1313,1088,2043.00,9,2022-12-22 00:00:00
18188,284,164,1316,1089,1140.00,5,2023-09-06 00:00:00
18189,285,165,1323,1090,992.00,3,2019-05-24 00:00:00
18190,286,166,1324,1091,372.00,1,2022-03-27 00:00:00
18191,287,167,1332,1092,1660.00,6,2023-09-02 00:00:00
18192,289,168,1339,1093,1155.00,3,2023-04-28 00:00:00
18193,291,169,1342,1094,3067.00,8,2019-02-01 00:00:00
18194,292,170,1345,1095,488.00,1,2020-04-25 00:00:00
18195,293,171,1356,1096,1435.00,2,2022-04-26 00:00:00
18196,295,172,1358,1097,1309.00,4,2020-09-21 00:00:00
18197,296,173,1359,1098,1209.00,1,2022-03-18 00:00:00
18198,297,174,1361,1099,720.00,2,2021-11-21 00:00:00
18199,298,175,1363,1100,1269.00,3,2022-11-27 00:00:00
18200,299,176,1366,1101,1442.00,3,2019-06-24 00:00:00
18201,300,177,1369,1102,1117.00,2,2022-12-30 00:00:00
18202,301,178,1373,1103,1556.00,4,2021-03-16 00:00:00
18203,304,179,1374,1104,298.00,2,2019-10-16 00:00:00
18204,310,180,1376,1105,4267.00,9,2020-12-16 00:00:00
18205,313,181,1381,1106,1516.00,8,2022-07-11 00:00:00
18206,314,182,1384,1107,3605.00,8,2022-12-28 00:00:00
18207,315,183,1389,1108,2245.00,6,2019-08-15 00:00:00
18208,316,184,1397,1109,2657.00,7,2022-06-27 00:00:00
18209,321,185,1402,1110,1239.00,9,2019-06-27 00:00:00
18210,322,186,1411,1111,519.00,6,2022-08-29 00:00:00
18211,323,187,1412,1112,876.00,2,2022-06-17 00:00:00
18212,324,188,1415,1113,953.00,3,2023-10-06 00:00:00
18213,325,189,1416,1114,1959.00,3,2021-01-09 00:00:00
18214,326,190,1417,1115,2993.00,7,2019-04-29 00:00:00
18215,327,1054,1422,1116,1414.00,2,2020-09-01 00:00:00
18216,328,1055,1423,1117,1111.00,5,2021-03-10 00:00:00
18217,331,1056,1424,1118,3367.00,7,2019-10-15 00:00:00
18218,334,1057,1429,1119,1343.00,4,2021-06-30 00:00:00
18219,336,1058,1431,1120,2987.00,8,2021-09-09 00:00:00
18220,337,1059,1433,1121,1457.00,5,2021-12-09 00:00:00
18221,340,1060,1440,1122,1408.00,2,2021-06-14 00:00:00
18222,342,1061,1444,1123,1469.00,6,2021-06-05 00:00:00
18223,343,1062,1445,1124,261.00,1,2020-02-16 00:00:00
18224,344,1063,1447,1125,3429.00,7,2020-12-20 00:00:00
18225,353,1064,1451,1126,1456.00,6,2019-05-29 00:00:00
18226,354,1065,1452,1127,1510.00,3,2022-10-26 00:00:00
18227,356,1066,1458,1128,1025.00,8,2020-10-12 00:00:00
18228,357,1067,1459,1129,1292.00,9,2021-10-01 00:00:00
18229,358,1068,1460,1130,1275.00,3,2022-11-19 00:00:00
18230,359,1069,1471,1131,1484.00,8,2022-02-02 00:00:00
18231,361,1070,1481,1132,1125.00,7,2021-11-28 00:00:00
18232,362,1071,1486,1133,581.00,4,2021-04-24 00:00:00
18233,366,1072,1491,1134,1224.00,3,2020-10-18 00:00:00
18234,368,1073,1493,1135,2628.00,9,2022-08-24 00:00:00
18235,369,1074,1494,1136,556.00,4,2021-09-13 00:00:00
18236,375,1075,1501,1137,1244.00,2,2020-02-15 00:00:00
18237,376,1076,1503,1138,2024.00,9,2019-08-29 00:00:00
18238,378,1077,1505,1139,551.00,4,2020-01-27 00:00:00
18239,381,1078,1508,1140,728.00,1,2022-04-28 00:00:00
18240,382,1079,1510,1141,2007.00,6,2020-04-03 00:00:00
18241,383,1080,1516,1142,2396.00,5,2023-06-05 00:00:00
18242,386,1081,1518,1143,2528.00,6,2020-09-18 00:00:00
18243,387,1082,1521,1144,1111.00,2,2023-05-14 00:00:00
18244,388,1083,1522,1145,996.00,4,2020-06-23 00:00:00
18245,389,1084,1526,1146,2650.00,6,2022-05-11 00:00:00
18246,391,1085,1527,1147,2293.00,7,2023-03-03 00:00:00
18247,392,1086,1535,1148,1727.00,9,2022-06-05 00:00:00
18248,393,1087,1537,1149,1193.00,2,2019-12-23 00:00:00
18249,396,1088,1538,1150,2052.00,5,2021-06-05 00:00:00
18250,399,1089,1543,1151,1446.00,7,2020-02-08 00:00:00
18251,402,1090,1544,1152,1312.00,4,2021-06-15 00:00:00
18252,403,1091,1546,1153,741.00,2,2020-01-09 00:00:00
18253,404,1092,1548,1154,1987.00,4,2020-01-18 00:00:00
18254,407,1093,1550,1155,2272.00,7,2023-03-24 00:00:00
18255,409,1094,1551,1156,1788.00,9,2019-01-26 00:00:00
18256,412,1095,1554,1157,2583.00,6,2021-01-31 00:00:00
18257,413,1096,1558,1158,1561.00,6,2021-07-05 00:00:00
18258,414,1097,1564,1159,1662.00,2,2022-07-01 00:00:00
18259,416,1098,1566,1160,1437.00,7,2020-10-27 00:00:00
18260,421,1099,1569,1161,1784.00,2,2019-05-31 00:00:00
18261,422,1100,1571,1162,1362.00,6,2021-12-03 00:00:00
18262,429,1101,1574,1163,807.00,2,2020-09-22 00:00:00
18263,430,1102,1579,1164,3182.00,9,2021-05-22 00:00:00
18264,432,1103,1580,1165,1273.00,2,2022-06-02 00:00:00
18265,433,1104,1581,1166,3202.00,9,2019-07-03 00:00:00
18266,434,1105,1587,1167,1487.00,5,2021-08-11 00:00:00
18267,439,1106,1590,1168,619.00,1,2021-12-05 00:00:00
18268,440,1107,1591,1169,653.00,2,2019-05-15 00:00:00
18269,441,1108,1595,1170,3838.00,8,2022-04-13 00:00:00
18270,443,1109,1601,1171,2361.00,6,2020-07-19 00:00:00
18271,445,1110,1611,1172,1793.00,5,2023-09-01 00:00:00
18272,446,1111,1613,1173,816.00,1,2021-07-17 00:00:00
18273,447,1112,1622,1174,750.00,2,2020-03-03 00:00:00
18274,449,1113,1625,1175,943.00,2,2021-06-04 00:00:00
18275,450,1114,1628,1176,1133.00,1,2022-06-19 00:00:00
18276,451,1115,1632,1177,1167.00,5,2019-04-30 00:00:00
18277,452,1116,1634,1178,3107.00,8,2022-03-16 00:00:00
18278,453,1117,1636,1179,3128.00,9,2020-01-19 00:00:00
18279,454,1118,1644,1180,1385.00,3,2022-03-22 00:00:00
18280,458,1119,1645,1182,2143.00,5,2023-09-03 00:00:00
18281,459,1120,1648,1183,897.00,2,2020-08-13 00:00:00
18282,462,1121,1649,1184,788.00,1,2022-11-26 00:00:00
18283,468,1122,1650,1185,1974.00,4,2019-04-12 00:00:00
18284,469,1123,1651,1186,1427.00,5,2022-09-15 00:00:00
18285,471,1124,1657,1187,1448.00,7,2020-11-05 00:00:00
18286,473,1125,1658,1188,1995.00,5,2021-08-01 00:00:00
18287,474,1126,1663,1189,402.00,1,2023-01-03 00:00:00
18288,475,1127,1664,1190,4409.00,9,2021-04-10 00:00:00
18289,476,1128,1665,1191,953.00,2,2019-12-30 00:00:00
18290,480,1129,1667,1192,1869.00,3,2020-02-04 00:00:00
18291,482,1130,1670,1194,1306.00,8,2020-10-31 00:00:00
18292,488,1131,1676,1195,2499.00,6,2020-12-20 00:00:00
18293,489,1132,1679,1196,675.00,6,2020-07-06 00:00:00
18294,493,1133,1683,1197,1382.00,3,2021-02-28 00:00:00
18295,494,1134,1684,1198,1332.00,5,2020-12-26 00:00:00
18296,497,1135,1685,1199,1107.00,2,2022-11-03 00:00:00
18297,498,1136,1688,1200,324.00,2,2022-04-30 00:00:00
18298,502,1137,1689,1201,1290.00,4,2020-01-29 00:00:00
18299,503,1138,1690,1202,1349.00,8,2020-03-05 00:00:00
18300,505,1139,1691,1203,1249.00,9,2022-12-12 00:00:00
18301,506,1140,1696,1204,1955.00,8,2022-08-29 00:00:00
18302,508,1141,1697,1205,878.00,1,2019-10-26 00:00:00
18303,510,1142,1701,1206,758.00,2,2019-01-04 00:00:00
18304,511,1143,1702,1207,973.00,1,2023-04-13 00:00:00
18305,512,1144,1704,1208,2888.00,8,2020-11-24 00:00:00
18306,513,1145,1711,1209,729.00,1,2021-08-19 00:00:00
18307,519,1146,1712,1210,755.00,4,2021-05-13 00:00:00
18308,522,1147,1713,1211,947.00,2,2022-01-23 00:00:00
18309,523,1148,1714,1213,1552.00,9,2021-09-10 00:00:00
18310,524,1149,1716,1214,620.00,3,2020-08-15 00:00:00
18311,525,1150,1717,1215,2609.00,6,2022-02-02 00:00:00
18312,526,1151,1723,1216,1553.00,6,2023-01-06 00:00:00
18313,527,1152,1725,1217,813.00,6,2021-07-05 00:00:00
18314,528,1153,1726,1218,822.00,1,2019-07-12 00:00:00
18315,531,1154,1727,1219,1969.00,5,2021-02-11 00:00:00
18316,305,1155,1258,1220,1306.00,4,2021-07-06 00:00:00
18317,306,1156,1265,1221,2497.00,5,2020-01-16 00:00:00
18318,307,1157,1269,1222,2042.00,5,2020-09-05 00:00:00
18319,308,1158,1270,1223,1471.00,4,2022-01-30 00:00:00
18320,309,1159,1272,1224,1927.00,9,2022-01-10 00:00:00
18321,311,1160,1273,1225,1728.00,5,2021-12-26 00:00:00
18322,312,1161,1276,1226,1697.00,5,2019-11-02 00:00:00
18323,317,1162,1277,1227,915.00,4,2020-04-17 00:00:00
18324,318,1163,1278,1228,383.00,1,2020-06-28 00:00:00
18325,319,1164,1279,1229,1312.00,9,2023-05-23 00:00:00
18326,320,1165,1284,1230,2323.00,6,2021-06-02 00:00:00
18327,329,1166,1285,1231,3552.00,9,2021-10-05 00:00:00
18328,330,1167,1288,1232,740.00,2,2021-12-14 00:00:00
18329,332,1168,1291,1233,2094.00,8,2021-04-24 00:00:00
18330,333,1169,1292,1234,2095.00,6,2022-02-05 00:00:00
18331,335,1170,1293,1235,2050.00,8,2022-05-22 00:00:00
18332,338,1171,1294,1236,2076.00,8,2022-04-28 00:00:00
18333,339,1172,1298,1237,1492.00,8,2020-09-06 00:00:00
18334,341,1173,1304,1239,1549.00,9,2021-09-01 00:00:00
18335,345,1174,1307,1240,692.00,3,2021-06-26 00:00:00
18336,346,1175,1314,1241,747.00,3,2023-08-07 00:00:00
18337,347,1176,1315,1242,1043.00,6,2021-05-10 00:00:00
18338,348,1177,1318,1243,1814.00,7,2022-08-17 00:00:00
18339,349,1178,1319,1244,757.00,2,2019-11-21 00:00:00
18340,350,1179,1320,1245,1164.00,2,2022-05-14 00:00:00
18341,351,1180,1322,1246,2091.00,4,2022-07-02 00:00:00
18342,352,1181,1327,1247,1454.00,8,2020-11-01 00:00:00
18343,355,1182,1329,1248,2517.00,6,2021-02-14 00:00:00
18344,360,1183,1330,1249,1753.00,5,2022-03-06 00:00:00
18345,363,1184,1333,1250,2711.00,8,2022-07-23 00:00:00
18346,364,1185,1336,1251,1746.00,5,2023-07-05 00:00:00
18347,365,1186,1337,1252,316.00,1,2022-04-30 00:00:00
18348,367,1187,1338,1253,1628.00,4,2022-01-22 00:00:00
18349,370,1188,1341,1254,2767.00,7,2020-01-04 00:00:00
18350,371,1189,1343,1255,2643.00,5,2020-02-16 00:00:00
18351,372,1190,1344,1256,2307.00,6,2020-05-21 00:00:00
18352,373,1191,1347,1257,1174.00,6,2022-09-21 00:00:00
18353,374,1192,1348,1258,1716.00,7,2022-12-06 00:00:00
18354,377,1193,1349,1259,1186.00,2,2019-11-14 00:00:00
18355,379,1194,1351,1260,1771.00,5,2021-01-02 00:00:00
18356,380,1195,1352,1261,1292.00,6,2021-04-03 00:00:00
18357,384,1196,1353,1262,3433.00,8,2019-12-04 00:00:00
18358,385,1197,1357,1263,2082.00,8,2022-02-23 00:00:00
18359,390,1198,1362,1264,1194.00,2,2022-05-04 00:00:00
18360,394,1199,1364,1265,2460.00,6,2020-10-24 00:00:00
18361,395,1200,1367,1266,2576.00,9,2022-04-07 00:00:00
18362,397,1201,1368,1267,2874.00,6,2022-10-21 00:00:00
18363,398,1202,1370,1268,1217.00,2,2020-10-07 00:00:00
18364,400,1203,1377,1269,1178.00,2,2022-05-02 00:00:00
18365,401,1204,1378,1270,2404.00,5,2022-03-31 00:00:00
18366,405,1205,1379,1271,429.00,7,2023-05-16 00:00:00
18367,406,1206,1383,1272,1723.00,9,2022-06-16 00:00:00
18368,408,1207,1387,1274,2189.00,7,2021-02-21 00:00:00
18369,410,1208,1390,1275,3005.00,9,2022-01-20 00:00:00
18370,411,1209,1391,1276,1068.00,5,2020-05-04 00:00:00
18371,415,1210,1392,1277,1720.00,8,2020-10-25 00:00:00
18372,417,1211,1393,1278,1346.00,2,2019-08-11 00:00:00
18373,418,1212,1395,1279,881.00,3,2021-11-04 00:00:00
18374,419,1213,1396,1280,2671.00,7,2020-08-25 00:00:00
18375,420,1214,1399,1281,978.00,3,2020-08-23 00:00:00
18376,423,1215,1400,1282,1777.00,9,2023-02-14 00:00:00
18377,424,1216,1401,1283,2084.00,6,2022-03-18 00:00:00
18378,425,1217,1403,1284,2418.00,8,2023-12-02 00:00:00
18379,426,1218,1406,1285,1450.00,5,2019-06-16 00:00:00
18380,427,1219,1407,1286,1869.00,9,2019-08-15 00:00:00
18381,428,1220,1414,1287,3040.00,9,2020-12-21 00:00:00
18382,431,1221,1418,1288,1267.00,7,2019-04-04 00:00:00
18383,435,1222,1420,1289,1210.00,9,2022-03-25 00:00:00
18384,436,1223,1426,1290,1356.00,4,2019-03-20 00:00:00
18385,437,1224,1432,1291,1489.00,8,2019-03-21 00:00:00
18386,438,1225,1436,1292,2179.00,7,2023-11-01 00:00:00
18387,442,1226,1441,1293,2111.00,7,2019-11-27 00:00:00
18388,444,1227,1448,1294,1505.00,2,2023-11-07 00:00:00
18389,448,1228,1449,1295,1141.00,2,2021-04-08 00:00:00
18390,455,1229,1450,1296,1230.00,6,2021-04-02 00:00:00
18391,456,1230,1453,1297,1462.00,6,2019-06-12 00:00:00
18392,457,1231,1454,1298,3136.00,7,2020-07-19 00:00:00
18393,460,1232,1456,1299,756.00,1,2022-09-10 00:00:00
18394,461,1233,1457,1300,1315.00,4,2021-06-22 00:00:00
18395,463,1234,1464,1301,2308.00,4,2021-07-21 00:00:00
18396,464,1235,1465,1302,1839.00,5,2023-11-03 00:00:00
18397,465,1236,1469,1303,797.00,9,2021-07-21 00:00:00
18398,466,1237,1470,1304,2625.00,6,2020-02-25 00:00:00
18399,467,1238,1473,1305,2529.00,9,2021-10-07 00:00:00
18400,470,1239,1474,1307,2296.00,6,2021-04-20 00:00:00
18401,472,1240,1475,1308,2512.00,5,2019-08-25 00:00:00
18402,477,1241,1476,1309,1179.00,8,2021-11-12 00:00:00
18403,478,1242,1477,1310,1552.00,6,2021-03-21 00:00:00
18404,479,1243,1478,1311,2358.00,5,2020-09-05 00:00:00
18405,481,1244,1479,1312,1168.00,3,2019-09-15 00:00:00
18406,483,1245,1482,1313,3309.00,9,2019-08-25 00:00:00
18407,484,1246,1484,1314,2460.00,7,2021-09-01 00:00:00
18408,485,1247,1487,1316,2473.00,6,2022-11-18 00:00:00
18409,486,1248,1488,1317,1444.00,8,2019-01-21 00:00:00
18410,487,1249,1490,1318,1389.00,8,2019-09-02 00:00:00
18411,490,1250,1497,1319,1872.00,7,2019-06-03 00:00:00
18412,491,1251,1506,1320,1611.00,9,2023-06-01 00:00:00
18413,492,1252,1512,1321,839.00,2,2021-12-20 00:00:00
18414,495,1253,1513,1322,1159.00,7,2019-04-23 00:00:00
18415,496,1254,1517,1323,3608.00,8,2023-06-05 00:00:00
18416,499,1255,1524,1324,2538.00,9,2023-04-20 00:00:00
18417,500,1256,1528,1325,1353.00,2,2019-03-23 00:00:00
18418,501,1257,1529,1326,875.00,3,2019-08-29 00:00:00
18419,504,1258,1530,1327,3260.00,6,2019-10-01 00:00:00
18420,507,1259,1534,1328,1747.00,6,2021-12-29 00:00:00
18421,509,1260,1536,1329,2113.00,7,2020-02-13 00:00:00
18422,514,1261,1539,1330,761.00,3,2023-05-23 00:00:00
18423,515,1262,1540,1331,2122.00,7,2019-06-12 00:00:00
18424,516,1263,1541,1332,615.00,2,2019-10-26 00:00:00
18425,517,1264,1542,1333,670.00,7,2020-10-01 00:00:00
18426,518,1265,1545,1334,1766.00,6,2023-07-20 00:00:00
18427,520,1266,1547,1335,1350.00,5,2023-07-20 00:00:00
18428,521,1267,1549,1336,2407.00,6,2019-06-23 00:00:00
18429,529,1268,1552,1337,3436.00,9,2020-10-13 00:00:00
18430,530,1269,1553,1338,2849.00,7,2019-08-16 00:00:00
18431,533,1270,1559,1339,1221.00,5,2021-10-26 00:00:00
18432,534,1271,1567,1340,980.00,7,2020-10-23 00:00:00
18433,535,1272,1575,1341,1585.00,6,2022-02-14 00:00:00
18434,536,1273,1576,1342,2727.00,8,2021-05-07 00:00:00
